asset_id,cycle,operational_setting_1,operational_setting_2,operational_setting_3,s2,s3,s4,s7,s8,s9,s11,s12,s14,s15,s17,s20,s21
AC-059,95,0.0028,0.0005,100.0,641.94,1585.28,1395.97,553.71,2387.99,9058.05,47.1,522.08,8138.61,8.4225,392,38.92,23.4669
AC-059,96,-0.0028,-0.0004,100.0,641.61,1587.45,1398.66,554.38,2388.05,9056.44,47.22,522.06,8138.66,8.4282,392,38.86,23.4697
AC-059,97,-0.0019,-0.0001,100.0,642.58,1584.78,1394.47,554.65,2388.01,9061.6,47.18,522.54,8137.53,8.3752,392,39.02,23.3965
AC-059,98,-0.0036,0.0,100.0,642.25,1579.39,1402.71,554.63,2388.0,9057.98,47.4,523.1,8141.82,8.3971,392,38.94,23.3537
AC-059,99,-0.003,0.0003,100.0,642.37,1583.53,1406.1,554.27,2388.06,9060.04,47.29,521.88,8135.75,8.3866,392,38.99,23.4044
AC-059,100,0.001,-0.0001,100.0,641.94,1584.45,1399.26,554.32,2388.01,9046.96,47.35,522.11,8136.99,8.4118,393,39.09,23.338
AC-059,101,-0.0034,-0.0003,100.0,642.44,1584.1,1398.93,554.29,2388.03,9055.8,47.24,522.27,8142.29,8.3885,393,39.0,23.3741
AC-059,102,0.0018,0.0004,100.0,642.26,1581.25,1406.74,553.84,2388.03,9057.9,47.32,522.0,8140.5,8.3927,390,39.07,23.405
AC-059,103,0.0009,0.0,100.0,642.35,1582.53,1398.99,554.64,2388.05,9064.58,47.28,522.5,8141.88,8.4075,392,39.05,23.3689
AC-059,104,0.0004,-0.0002,100.0,642.6,1580.21,1399.9,553.7,2388.01,9052.35,47.32,521.84,8141.54,8.4213,391,39.04,23.4089
AC-059,105,0.0029,0.0002,100.0,642.27,1591.08,1400.27,554.98,2388.0,9061.12,47.28,522.5,8137.32,8.4016,390,39.05,23.3102
AC-059,106,0.0016,-0.0003,100.0,642.28,1589.22,1399.77,554.68,2387.95,9061.44,47.39,522.16,8142.11,8.392,392,38.96,23.4016
AC-059,107,0.0009,-0.0002,100.0,642.47,1583.82,1408.93,554.8,2388.01,9054.88,47.22,522.27,8137.58,8.4133,393,38.92,23.333
AC-059,108,0.0038,0.0004,100.0,642.38,1590.34,1404.71,554.35,2388.05,9059.49,47.18,522.57,8140.03,8.4295,391,38.87,23.4768
AC-059,109,0.0007,-0.0001,100.0,642.68,1576.42,1394.53,554.47,2388.03,9057.15,47.18,522.12,8135.83,8.3987,391,38.9,23.4865
AC-059,110,-0.0019,0.0005,100.0,641.96,1591.02,1399.34,554.21,2388.04,9055.48,47.22,522.28,8144.9,8.4069,393,39.11,23.3104
AC-059,111,0.0044,-0.0002,100.0,642.45,1587.74,1398.46,553.94,2388.02,9064.64,47.2,521.98,8150.6,8.3813,391,39.06,23.3443
AC-059,112,0.0016,0.0004,100.0,642.1,1584.36,1401.97,554.45,2388.09,9058.32,47.15,522.52,8132.86,8.4058,392,38.92,23.2664
AC-059,113,0.0001,0.0004,100.0,642.06,1579.63,1398.42,554.95,2388.04,9057.85,47.35,522.22,8145.13,8.3801,390,38.96,23.4604
AC-059,114,-0.0054,0.0002,100.0,641.98,1589.52,1403.52,554.24,2388.06,9066.28,47.17,521.77,8140.12,8.3951,392,38.85,23.4966
AC-059,115,0.004,0.0005,100.0,641.64,1585.52,1408.11,554.06,2388.03,9055.53,47.18,522.12,8136.7,8.3935,391,39.03,23.4566
AC-059,116,0.0003,0.0005,100.0,641.91,1589.24,1402.23,554.81,2388.03,9058.52,47.15,522.17,8140.56,8.4098,391,38.84,23.3805
AC-059,117,-0.0005,0.0,100.0,642.05,1586.52,1401.15,554.08,2388.06,9057.47,47.23,522.07,8137.35,8.4488,391,39.16,23.4362
AC-059,118,0.0024,0.0001,100.0,642.22,1592.21,1404.82,554.47,2388.02,9059.66,47.17,521.68,8136.95,8.4077,392,38.88,23.4325
AC-059,119,0.0015,0.0001,100.0,642.28,1583.23,1406.62,554.55,2388.03,9054.41,47.23,522.29,8140.26,8.4208,392,38.82,23.3247
AC-059,120,-0.0013,-0.0002,100.0,641.7,1580.76,1401.0,553.9,2388.06,9056.86,47.27,521.92,8135.15,8.456,391,38.9,23.4283
AC-059,121,-0.0023,0.0004,100.0,642.27,1578.56,1391.52,554.31,2387.97,9051.69,47.15,522.69,8143.19,8.4401,391,39.14,23.4506
AC-059,122,0.0041,-0.0003,100.0,642.59,1577.06,1403.37,553.73,2388.02,9052.09,47.33,522.2,8137.83,8.4119,394,38.98,23.4442
AC-059,123,0.0001,-0.0,100.0,641.91,1585.21,1397.71,554.4,2388.06,9058.6,47.39,522.21,8141.43,8.4365,390,39.08,23.3159
AC-059,124,0.0026,-0.0,100.0,642.37,1585.79,1406.47,554.05,2388.09,9058.69,47.29,521.98,8133.53,8.4112,391,38.85,23.3798
AC-059,125,0.0021,-0.0003,100.0,642.22,1586.41,1402.81,553.67,2388.09,9056.41,47.25,522.08,8142.81,8.4277,391,38.98,23.3519
AC-059,126,0.0019,0.0004,100.0,642.29,1581.83,1409.11,553.92,2388.02,9060.72,47.22,521.69,8136.34,8.4114,393,39.02,23.2967
AC-059,127,0.0007,0.0001,100.0,641.61,1585.84,1398.04,553.96,2388.02,9053.01,47.3,522.11,8134.07,8.4088,392,38.89,23.4096
AC-059,128,0.0005,-0.0003,100.0,642.28,1584.21,1397.82,553.94,2388.06,9049.51,47.21,521.81,8138.16,8.4073,392,39.06,23.4329
AC-059,129,-0.002,-0.0002,100.0,642.47,1584.22,1410.66,554.58,2388.03,9061.05,47.45,522.16,8144.0,8.42,393,38.85,23.3199
AC-059,130,-0.0024,0.0004,100.0,642.38,1591.6,1402.06,554.88,2388.08,9064.4,47.39,521.72,8143.54,8.4178,392,38.98,23.3256
AC-059,131,0.0008,0.0,100.0,642.32,1586.64,1406.44,553.33,2388.02,9051.6,47.35,521.91,8135.1,8.425,393,39.01,23.322
AC-059,132,0.0025,-0.0004,100.0,641.88,1587.92,1407.67,554.54,2388.05,9061.19,47.27,522.39,8141.45,8.3939,392,39.02,23.3626
AC-059,133,0.0001,0.0002,100.0,642.12,1589.34,1407.58,554.75,2387.99,9055.71,47.31,522.66,8138.36,8.4005,392,38.91,23.3258
AC-059,134,0.0029,0.0001,100.0,642.08,1587.62,1406.59,553.71,2388.0,9058.34,47.36,521.31,8145.41,8.4122,393,38.88,23.4598
AC-059,135,0.001,-0.0004,100.0,642.3,1594.09,1399.73,554.14,2388.05,9056.79,47.35,522.3,8138.82,8.4425,391,39.09,23.3721
AC-059,136,-0.0011,-0.0003,100.0,642.95,1591.41,1398.92,553.51,2388.07,9062.42,47.43,522.07,8143.47,8.4015,392,38.93,23.3521
AC-059,137,0.0017,-0.0002,100.0,641.95,1586.64,1401.3,554.54,2388.09,9062.77,47.27,522.31,8137.29,8.4142,392,38.92,23.3298
AC-059,138,-0.0004,0.0002,100.0,642.48,1584.4,1402.19,553.74,2388.06,9059.75,47.33,521.7,8139.57,8.4451,393,38.78,23.3573
AC-059,139,-0.0014,0.0004,100.0,642.06,1582.55,1392.56,554.37,2388.05,9056.86,47.4,522.13,8139.85,8.4025,391,38.98,23.2939
AC-059,140,-0.0004,0.0001,100.0,642.48,1587.72,1400.42,554.37,2388.06,9058.04,47.46,522.21,8137.67,8.4409,392,38.81,23.3179
AC-059,141,-0.0012,0.0001,100.0,642.3,1586.78,1404.7,553.42,2388.02,9060.09,47.33,521.69,8134.54,8.428,393,38.9,23.4016
AC-059,142,-0.0032,0.0005,100.0,642.52,1590.11,1403.03,554.27,2388.03,9061.71,47.52,521.47,8141.1,8.427,393,38.85,23.3473
AC-059,143,-0.001,0.0002,100.0,642.39,1579.78,1396.68,554.35,2388.07,9059.87,47.38,521.7,8137.4,8.3972,393,38.99,23.3907
AC-059,144,-0.0012,-0.0,100.0,642.57,1586.57,1399.93,554.31,2388.04,9061.64,47.47,521.35,8140.84,8.4175,392,38.8,23.2849
AC-059,145,-0.0007,-0.0004,100.0,642.36,1585.7,1398.05,553.64,2388.02,9056.63,47.51,522.34,8149.47,8.4138,392,38.58,23.4505
AC-059,146,0.0014,-0.0004,100.0,642.23,1588.89,1407.35,553.99,2388.05,9060.02,47.32,522.1,8140.79,8.416,393,39.0,23.3135
AC-059,147,0.0011,-0.0005,100.0,642.84,1590.65,1399.11,553.58,2388.08,9056.42,47.26,521.76,8144.12,8.4371,392,38.98,23.328
AC-059,148,0.0038,0.0002,100.0,642.3,1587.05,1403.75,554.27,2388.04,9057.08,47.47,521.65,8142.45,8.4229,393,39.08,23.3833
AC-059,149,-0.0029,-0.0004,100.0,642.29,1589.45,1399.39,554.32,2388.06,9057.61,47.4,521.9,8142.27,8.4399,392,38.85,23.3294
AC-059,150,0.0035,-0.0001,100.0,642.06,1589.26,1396.57,554.52,2388.03,9058.34,47.72,521.6,8141.89,8.4261,391,38.89,23.3266
AC-059,151,-0.0011,-0.0,100.0,642.12,1596.17,1407.15,554.04,2388.05,9054.49,47.37,521.78,8139.0,8.3837,394,38.87,23.4164
AC-059,152,-0.0026,-0.0001,100.0,642.44,1589.44,1400.62,553.49,2388.03,9063.76,47.53,521.85,8141.08,8.4051,395,38.9,23.3299
AC-059,153,-0.0005,0.0002,100.0,642.27,1588.45,1403.3,553.51,2388.05,9057.01,47.48,522.25,8139.44,8.4501,393,38.99,23.3049
AC-059,154,-0.0025,-0.0003,100.0,642.89,1585.93,1400.01,553.57,2388.06,9060.48,47.43,522.05,8142.38,8.414,392,38.89,23.3972
AC-059,155,-0.0003,-0.0003,100.0,642.65,1587.9,1405.22,552.37,2388.07,9061.24,47.39,521.23,8143.46,8.4367,392,38.93,23.4012
AC-059,156,-0.0,-0.0004,100.0,643.02,1589.37,1413.16,553.77,2388.08,9054.86,47.56,521.9,8136.8,8.452,393,38.81,23.3266
AC-059,157,-0.0007,-0.0002,100.0,642.51,1589.66,1404.14,553.6,2388.05,9063.51,47.44,521.84,8138.31,8.4379,393,38.82,23.2664
AC-059,158,-0.0016,0.0,100.0,642.34,1585.76,1404.45,553.61,2388.14,9062.63,47.4,521.96,8147.65,8.4317,391,38.71,23.2747
AC-059,159,-0.0005,0.0002,100.0,642.4,1593.71,1412.32,553.58,2388.05,9056.01,47.45,521.54,8139.07,8.4482,396,38.91,23.3147
AC-059,160,-0.0007,0.0003,100.0,641.94,1583.27,1402.75,553.45,2388.08,9058.87,47.48,522.17,8143.03,8.4344,393,38.77,23.3337
AC-059,161,-0.0018,0.0002,100.0,642.41,1589.77,1402.99,553.43,2388.09,9060.46,47.35,521.48,8137.59,8.4209,392,38.85,23.3329
AC-059,162,0.002,-0.0003,100.0,642.56,1594.93,1407.6,553.93,2388.08,9059.53,47.4,522.13,8135.51,8.4104,390,38.85,23.3815
AC-059,163,-0.0037,0.0005,100.0,642.49,1590.16,1404.63,553.98,2388.11,9060.39,47.55,521.56,8139.4,8.4345,393,38.75,23.2671
AC-059,164,-0.0003,0.0003,100.0,642.89,1586.12,1399.07,553.98,2388.14,9064.29,47.59,521.87,8139.89,8.446,393,39.14,23.3612
AC-059,165,0.0002,-0.0,100.0,641.99,1592.58,1401.71,552.9,2388.04,9061.36,47.44,521.65,8138.68,8.4388,393,38.96,23.2786
AC-059,166,-0.0037,0.0,100.0,642.39,1592.19,1407.49,553.22,2388.09,9065.26,47.44,521.79,8140.3,8.4284,393,38.84,23.1786
AC-059,167,-0.0007,0.0,100.0,642.59,1595.82,1401.69,553.51,2388.13,9052.16,47.47,521.11,8138.06,8.4383,394,38.82,23.4042
AC-059,168,-0.0047,-0.0002,100.0,642.95,1585.57,1406.48,553.12,2388.11,9056.71,47.45,522.05,8137.48,8.4426,392,38.75,23.3473
AC-059,169,-0.0038,-0.0004,100.0,643.08,1585.13,1402.83,553.12,2388.13,9063.16,47.59,521.39,8135.25,8.4467,393,38.81,23.217
AC-059,170,0.0014,-0.0004,100.0,642.82,1597.36,1409.61,553.09,2388.1,9061.49,47.67,521.72,8145.4,8.466,393,38.92,23.1998
AC-059,171,-0.0005,-0.0003,100.0,642.62,1585.32,1403.53,552.97,2388.08,9063.96,47.66,521.46,8143.62,8.4832,394,38.83,23.282
AC-059,172,-0.003,0.0002,100.0,642.61,1588.63,1410.88,552.96,2388.14,9059.44,47.57,521.46,8139.91,8.4631,394,38.67,23.3295
AC-059,173,-0.0017,-0.0004,100.0,642.43,1583.66,1404.61,553.74,2388.09,9062.75,47.57,521.33,8142.33,8.4125,393,38.79,23.2746
AC-059,174,0.0031,-0.0003,100.0,642.31,1592.14,1410.45,552.88,2388.09,9052.88,47.6,521.55,8139.66,8.405,394,38.76,23.3065
AC-059,175,-0.003,-0.0002,100.0,642.67,1592.45,1418.83,553.99,2388.1,9063.04,47.57,521.43,8137.56,8.4446,394,38.65,23.2135
AC-059,176,-0.0005,-0.0004,100.0,642.46,1590.88,1409.38,552.92,2388.08,9067.22,47.45,521.52,8137.38,8.4032,394,38.58,23.3245
AC-059,177,-0.0008,0.0,100.0,643.05,1590.96,1405.81,553.2,2388.06,9068.22,47.49,521.51,8142.78,8.444,395,38.9,23.4004
AC-059,178,0.0013,-0.0,100.0,642.55,1599.13,1410.31,552.5,2388.1,9062.08,47.62,521.33,8139.39,8.436,393,38.94,23.251
AC-059,179,0.0004,-0.0002,100.0,643.04,1596.13,1404.63,553.57,2388.1,9058.94,47.64,520.86,8137.5,8.4453,392,38.95,23.294
AC-059,180,0.0036,0.0003,100.0,642.76,1595.89,1416.18,553.04,2388.09,9066.59,47.65,521.43,8139.2,8.4554,392,38.86,23.2266
AC-059,181,-0.0007,-0.0004,100.0,643.03,1596.71,1410.45,553.52,2388.13,9063.12,47.45,521.15,8143.72,8.4519,394,38.86,23.3088
AC-059,182,-0.0011,-0.0,100.0,642.68,1590.39,1412.47,553.18,2388.1,9062.77,47.53,521.32,8138.82,8.4415,394,38.87,23.2384
AC-059,183,0.0042,-0.0,100.0,642.3,1587.56,1411.66,553.51,2388.12,9058.51,47.76,520.9,8142.98,8.4523,394,38.75,23.4106
AC-059,184,-0.0014,-0.0005,100.0,642.87,1596.72,1410.78,553.17,2388.17,9054.56,47.78,521.38,8139.96,8.4869,392,38.71,23.175
AC-059,185,-0.0005,0.0003,100.0,643.08,1594.19,1412.15,553.99,2388.12,9060.18,47.52,520.84,8138.35,8.4346,394,38.84,23.2264
AC-059,186,-0.0021,-0.0004,100.0,642.49,1591.65,1408.31,553.04,2388.11,9057.64,47.67,521.39,8134.59,8.4606,394,38.68,23.2328
AC-059,187,0.0006,0.0,100.0,643.03,1586.02,1405.76,552.4,2388.16,9068.12,47.62,521.07,8140.97,8.4359,395,38.72,23.3242
AC-059,188,-0.0013,0.0001,100.0,643.34,1591.01,1406.32,552.85,2388.12,9063.79,47.7,521.31,8141.38,8.426,394,38.73,23.2959
AC-059,189,0.0025,-0.0002,100.0,642.62,1586.19,1406.73,553.13,2388.11,9064.19,47.67,520.86,8138.39,8.4687,395,38.87,23.1882
AC-059,190,0.0003,-0.0003,100.0,642.69,1594.76,1414.46,552.56,2388.13,9066.86,47.81,521.16,8144.65,8.4648,394,38.71,23.3562
AC-059,191,0.0008,0.0,100.0,643.19,1590.32,1411.52,553.0,2388.11,9067.69,47.67,521.49,8136.66,8.4759,395,38.64,23.2527
AC-059,192,0.0022,0.0002,100.0,642.82,1594.94,1406.03,552.08,2388.14,9065.11,47.59,520.83,8141.43,8.4575,393,38.86,23.3309
AC-059,193,0.002,0.0001,100.0,642.73,1599.8,1408.93,553.0,2388.17,9062.05,47.55,520.53,8140.35,8.4864,395,38.73,23.2154
AC-059,194,-0.0038,0.0003,100.0,642.85,1601.16,1419.62,553.87,2388.15,9075.9,47.58,521.48,8139.66,8.4777,395,38.85,23.2899
AC-059,195,-0.0003,0.0004,100.0,642.59,1597.87,1425.96,553.18,2388.13,9055.0,47.69,520.56,8137.74,8.4263,394,38.78,23.2586
AC-059,196,0.0001,-0.0,100.0,642.81,1598.62,1414.28,553.76,2388.17,9057.62,47.79,521.44,8133.83,8.4619,396,38.77,23.1429
AC-059,197,0.0016,0.0002,100.0,643.25,1589.76,1419.41,553.4,2388.19,9062.46,47.66,520.63,8143.15,8.4597,395,38.68,23.2904
AC-059,198,0.0009,-0.0002,100.0,642.66,1591.75,1419.49,553.06,2388.1,9059.74,47.69,520.84,8134.79,8.436,394,38.86,23.2813
AC-059,199,-0.0011,0.0,100.0,643.24,1600.12,1406.74,552.68,2388.11,9065.65,47.78,521.13,8138.65,8.4323,394,38.78,23.235
AC-059,200,0.0044,-0.0002,100.0,643.15,1604.41,1413.77,552.35,2388.16,9069.71,47.72,521.05,8141.09,8.4723,394,38.69,23.3227
AC-059,201,-0.0002,-0.0001,100.0,642.97,1592.23,1422.52,552.79,2388.16,9060.79,47.64,520.56,8139.88,8.4984,395,38.67,23.2887
AC-059,202,-0.0007,0.0004,100.0,643.01,1599.8,1416.56,552.86,2388.13,9059.57,47.78,520.14,8142.87,8.4696,395,38.6,23.2109
AC-059,203,-0.0042,-0.0005,100.0,643.16,1596.07,1418.08,551.99,2388.19,9061.17,47.89,520.66,8136.8,8.4535,394,38.67,23.2076
AC-059,204,0.0026,-0.0001,100.0,643.11,1580.1,1412.49,552.36,2388.11,9061.04,47.65,520.49,8146.3,8.4868,394,38.74,23.2261
AC-059,205,0.0022,-0.0002,100.0,642.8,1599.21,1418.72,552.1,2388.11,9061.42,47.73,520.65,8139.5,8.4771,394,38.69,23.1832
AC-059,206,0.0027,-0.0002,100.0,642.73,1594.98,1420.36,551.76,2388.15,9069.01,47.75,520.55,8142.56,8.4546,395,38.8,23.2558
AC-059,207,0.0029,0.0,100.0,643.32,1599.41,1416.11,552.05,2388.17,9066.36,47.95,520.46,8143.8,8.4951,396,38.55,23.1637
AC-059,208,-0.0018,-0.0003,100.0,642.68,1595.16,1424.0,552.05,2388.13,9060.48,48.01,520.11,8138.67,8.4417,396,38.7,23.1342
AC-059,209,0.0033,0.0001,100.0,642.9,1596.59,1414.54,552.5,2388.19,9057.71,47.67,520.92,8141.02,8.4795,393,38.55,23.2676
AC-059,210,-0.0004,0.0002,100.0,643.18,1600.76,1421.0,552.12,2388.18,9059.81,47.92,520.66,8136.4,8.4791,394,38.57,23.1527
AC-059,211,0.0037,0.0001,100.0,643.08,1602.91,1416.89,551.74,2388.19,9060.02,47.94,520.25,8136.91,8.4844,395,38.76,23.2471
AC-059,212,-0.005,-0.0005,100.0,642.78,1591.39,1421.01,552.58,2388.16,9069.9,47.85,520.16,8138.42,8.4711,395,38.61,23.2378
AC-059,213,-0.0006,0.0005,100.0,643.19,1600.85,1423.3,552.11,2388.21,9068.51,47.85,520.45,8135.9,8.4901,396,38.66,23.1887
AC-059,214,-0.0018,-0.0003,100.0,643.2,1597.76,1417.63,552.05,2388.21,9070.95,47.91,520.68,8144.15,8.4853,394,38.38,23.1812
AC-059,215,-0.0024,-0.0001,100.0,643.34,1594.58,1418.44,551.59,2388.21,9062.7,47.92,520.53,8137.86,8.4852,398,38.58,23.2726
AC-059,216,-0.0,0.0002,100.0,643.57,1598.79,1425.27,552.32,2388.18,9066.73,47.95,520.28,8135.99,8.5073,394,38.72,23.2616
AC-059,217,-0.001,-0.0001,100.0,642.34,1598.51,1418.95,551.86,2388.22,9063.76,47.86,519.86,8136.29,8.4928,394,38.58,23.1679
AC-059,218,-0.0054,0.0002,100.0,643.64,1598.02,1414.18,552.43,2388.23,9060.62,47.92,519.61,8138.12,8.5318,395,38.34,23.1616
AC-059,219,0.0027,-0.0005,100.0,643.27,1599.87,1417.33,552.05,2388.25,9071.83,47.96,519.96,8138.8,8.5069,395,38.55,23.0707
AC-059,220,-0.0014,0.0002,100.0,643.84,1602.08,1417.58,551.62,2388.23,9061.17,47.95,520.26,8140.33,8.5077,396,38.39,23.145
AC-059,221,0.0008,-0.0004,100.0,643.14,1596.25,1424.94,552.14,2388.23,9062.56,48.24,520.45,8133.85,8.4918,395,38.65,23.1631
AC-059,222,-0.0024,0.0004,100.0,643.41,1601.25,1427.51,552.04,2388.22,9058.2,48.1,519.87,8145.15,8.5008,395,38.45,23.1103
AC-059,223,0.0001,0.0,100.0,643.6,1602.46,1424.16,551.68,2388.2,9066.96,48.22,520.07,8140.02,8.4959,394,38.49,23.1274
AC-059,224,-0.0032,0.0001,100.0,643.64,1593.92,1420.56,551.66,2388.21,9070.84,48.08,519.62,8138.09,8.5062,397,38.35,23.0915
AC-059,225,0.003,0.0004,100.0,643.76,1604.01,1422.57,551.64,2388.24,9063.62,48.16,520.3,8132.3,8.5162,397,38.43,23.0844
AC-059,226,0.0012,-0.0002,100.0,643.47,1591.33,1420.92,552.27,2388.23,9062.85,48.25,520.05,8140.27,8.4971,396,38.44,23.0291
AC-059,227,-0.004,-0.0003,100.0,643.36,1603.48,1425.92,551.83,2388.23,9067.15,48.08,519.24,8143.16,8.5272,395,38.43,23.035
AC-059,228,-0.0,-0.0001,100.0,643.58,1599.79,1432.85,551.3,2388.22,9068.13,48.08,519.36,8135.62,8.5353,396,38.56,23.0203
AC-059,229,0.0016,-0.0001,100.0,643.62,1602.36,1429.64,551.35,2388.22,9073.2,48.41,519.44,8143.48,8.5208,396,38.38,23.0154
AC-059,230,-0.0016,-0.0004,100.0,643.93,1597.9,1429.54,551.33,2388.28,9066.11,48.14,518.99,8138.19,8.5105,397,38.51,23.0253
AC-059,231,0.002,-0.0004,100.0,643.47,1599.56,1425.87,550.88,2388.28,9063.69,48.14,519.09,8141.32,8.5155,395,38.44,23.0258
AC-061,1,-0.0006,0.0005,100.0,641.89,1582.05,1399.41,554.88,2387.98,9063.7,47.15,522.36,8140.09,8.3703,391,39.27,23.4459
AC-061,2,0.0001,0.0004,100.0,641.79,1578.38,1397.21,554.86,2387.97,9064.77,47.45,522.39,8146.75,8.4195,391,38.99,23.51
AC-061,3,-0.0006,-0.0002,100.0,641.83,1584.92,1394.93,555.18,2387.97,9067.64,47.1,522.39,8146.4,8.3592,392,39.16,23.3222
AC-061,4,-0.0041,0.0002,100.0,642.0,1584.04,1396.35,554.65,2388.0,9054.69,47.17,522.12,8145.1,8.4005,390,39.07,23.5221
AC-061,5,0.0005,0.0001,100.0,642.12,1584.25,1395.61,554.74,2387.99,9065.42,47.34,522.6,8146.28,8.4133,392,39.07,23.3733
AC-061,6,0.0017,-0.0002,100.0,642.27,1585.73,1396.52,555.11,2387.97,9062.54,47.3,522.57,8140.21,8.4128,391,38.99,23.4047
AC-061,7,0.0005,-0.0003,100.0,642.23,1593.23,1400.51,554.66,2387.98,9057.02,47.07,522.69,8145.9,8.385,391,39.16,23.4766
AC-061,8,-0.0016,-0.0,100.0,642.01,1585.31,1387.62,554.06,2387.92,9061.52,47.05,522.24,8139.74,8.4177,392,39.14,23.4355
AC-061,9,0.0014,-0.0002,100.0,641.74,1582.42,1393.68,554.63,2388.03,9066.54,47.21,522.42,8140.7,8.3747,391,39.08,23.3879
AC-061,10,-0.0011,-0.0004,100.0,642.0,1580.05,1391.52,554.61,2387.96,9059.7,46.95,522.99,8146.36,8.38,390,39.21,23.5685
AC-061,11,-0.0037,-0.0004,100.0,642.05,1575.01,1401.0,554.23,2387.97,9056.57,47.01,523.0,8140.96,8.3805,392,38.96,23.3606
AC-061,12,-0.0015,0.0,100.0,642.55,1587.68,1395.53,554.7,2388.0,9057.47,47.15,522.36,8142.87,8.3746,392,39.08,23.4503
AC-061,13,0.0023,-0.0003,100.0,642.31,1585.1,1397.64,553.9,2387.98,9061.94,47.25,522.13,8145.51,8.4255,392,39.07,23.4047
AC-061,14,-0.001,0.0002,100.0,641.96,1587.93,1400.13,555.1,2388.0,9064.92,47.1,522.07,8143.47,8.3739,391,39.26,23.4843
AC-061,15,-0.0024,0.0003,100.0,642.0,1585.8,1397.46,554.76,2387.98,9058.39,47.26,522.11,8141.88,8.3552,391,39.1,23.4815
AC-061,16,0.0011,0.0002,100.0,641.89,1581.62,1397.98,554.14,2388.03,9065.41,47.12,522.91,8144.4,8.4071,391,39.04,23.4515
AC-061,17,-0.0032,0.0002,100.0,642.53,1586.79,1396.9,554.42,2387.94,9063.86,47.27,522.88,8144.65,8.4034,390,39.14,23.4869
AC-061,18,0.0033,0.0001,100.0,642.6,1575.71,1396.89,555.31,2387.98,9060.89,46.88,522.61,8153.12,8.3795,389,39.07,23.3292
AC-061,19,0.0024,-0.0005,100.0,641.74,1582.14,1395.31,555.05,2388.01,9064.97,46.97,522.42,8142.43,8.3878,390,39.14,23.4077
AC-061,20,-0.0007,-0.0005,100.0,641.97,1587.01,1391.93,555.09,2388.08,9057.3,47.2,522.19,8141.07,8.4138,390,39.08,23.3209
AC-061,21,0.0026,-0.0004,100.0,642.09,1582.89,1393.75,554.28,2388.07,9057.04,46.94,522.2,8142.87,8.3585,391,39.18,23.4199
AC-061,22,0.0013,-0.0001,100.0,642.7,1581.77,1395.37,555.13,2387.93,9058.36,47.15,522.7,8145.08,8.3578,390,38.94,23.4023
AC-061,23,0.0037,0.0004,100.0,641.81,1580.59,1404.09,554.78,2388.01,9065.9,47.27,523.13,8145.57,8.3866,390,38.93,23.4079
AC-061,24,-0.0015,-0.0005,100.0,641.85,1577.6,1397.46,554.63,2388.0,9066.97,47.08,522.76,8149.13,8.4012,390,39.14,23.4993
AC-061,25,-0.0005,-0.0005,100.0,641.85,1578.67,1396.31,555.86,2387.96,9064.74,47.26,523.12,8141.9,8.3949,392,39.16,23.3639
AC-061,26,0.0011,0.0,100.0,642.24,1583.09,1399.38,553.89,2388.02,9062.13,47.11,522.1,8141.34,8.4021,392,39.08,23.4386
AC-061,27,-0.003,-0.0001,100.0,642.25,1581.72,1396.4,554.33,2388.02,9067.63,47.18,522.15,8147.11,8.3937,392,39.16,23.5115
AC-061,28,0.0011,-0.0,100.0,641.91,1582.38,1391.54,554.47,2387.99,9062.91,47.2,522.52,8143.83,8.402,390,39.13,23.4566
AC-061,29,0.0023,0.0001,100.0,641.79,1575.95,1396.08,554.18,2388.01,9067.56,47.06,522.49,8143.03,8.4149,392,39.05,23.4149
AC-061,30,0.0001,0.0001,100.0,642.08,1585.37,1401.37,554.43,2388.01,9063.39,47.05,522.98,8151.15,8.3939,392,38.96,23.4509
AC-061,31,-0.0013,-0.0002,100.0,642.33,1585.71,1396.31,554.58,2388.03,9060.66,47.18,522.75,8148.15,8.3444,391,39.02,23.375
AC-061,32,-0.0032,-0.0,100.0,642.28,1583.93,1398.32,554.3,2387.98,9069.6,47.24,522.52,8148.58,8.3807,393,39.19,23.3665
AC-061,33,0.0015,-0.0001,100.0,642.21,1590.48,1392.19,555.39,2387.97,9071.34,47.13,522.78,8148.23,8.3923,391,39.02,23.5131
AC-061,34,-0.0042,-0.0002,100.0,641.99,1584.07,1403.92,554.38,2388.0,9065.63,47.15,522.54,8141.86,8.4201,390,39.11,23.4399
AC-061,35,-0.0002,-0.0005,100.0,642.07,1587.29,1389.4,554.25,2388.01,9062.01,47.15,521.72,8141.98,8.3906,391,39.23,23.332
AC-061,36,0.0032,-0.0005,100.0,642.39,1584.89,1396.22,554.54,2388.01,9065.36,47.04,522.61,8148.56,8.3573,391,39.31,23.5103
AC-061,37,-0.0008,0.0,100.0,642.13,1581.72,1393.46,554.3,2388.01,9070.21,47.26,522.18,8146.35,8.4442,391,39.02,23.4485
AC-061,38,0.0048,-0.0004,100.0,641.21,1589.07,1394.77,554.33,2387.97,9065.17,47.14,522.35,8142.68,8.3642,392,38.97,23.4614
AC-061,39,0.0041,0.0001,100.0,642.09,1584.27,1393.72,555.02,2387.98,9060.8,47.03,522.37,8142.46,8.395,391,39.18,23.3393
AC-061,40,-0.0035,-0.0002,100.0,641.85,1583.34,1400.9,554.79,2387.93,9060.33,47.02,522.32,8146.48,8.3994,393,39.08,23.3248
